event,person.properties.email,properties.screenName,properties.$lib,timestamp,properties.$current_url
$pageview,,Email Verified,web,2024-05-06 20:38:22.397000+00:00,https://localhost/#/auth/signup/verified?token=ZWJlZTdiZDUtZDAxNi00ZjVmLWFkZDItYzI5NThhNGNjNDMy&username=anVsaWV0b2dvb19hdWd1c3RpbmVAeWFob28uY29t&usertype=parent&env=prod
$pageleave,,Reset Password,web,2024-05-06 20:38:22.395000+00:00,https://localhost/#/auth/signup/verified?token=ZWJlZTdiZDUtZDAxNi00ZjVmLWFkZDItYzI5NThhNGNjNDMy&username=anVsaWV0b2dvb19hdWd1c3RpbmVAeWFob28uY29t&usertype=parent&env=prod
$pageview,,Reset Password,web,2024-05-06 20:38:22.393000+00:00,https://localhost/#/auth/signup/verified?token=ZWJlZTdiZDUtZDAxNi00ZjVmLWFkZDItYzI5NThhNGNjNDMy&username=anVsaWV0b2dvb19hdWd1c3RpbmVAeWFob28uY29t&usertype=parent&env=prod
$pageleave,,Email Sent,web,2024-05-06 20:38:22.392000+00:00,https://localhost/#/auth/signup/verified?token=ZWJlZTdiZDUtZDAxNi00ZjVmLWFkZDItYzI5NThhNGNjNDMy&username=anVsaWV0b2dvb19hdWd1c3RpbmVAeWFob28uY29t&usertype=parent&env=prod
$pageview,,Email Sent,web,2024-05-06 20:37:23.376000+00:00,https://localhost/#/auth/signup/email-sent
$pageleave,,Register,web,2024-05-06 20:37:23.370000+00:00,https://localhost/#/auth/signup/email-sent
$pageview,,Register,web,2024-05-06 20:36:08.405000+00:00,https://localhost/#/auth/signup/parent
$pageleave,,Signup,web,2024-05-06 20:36:08.400000+00:00,https://localhost/#/auth/signup/parent
$pageview,,Signup,web,2024-05-06 20:35:51.662000+00:00,https://localhost/#/auth/signup
$pageleave,,Splash,web,2024-05-06 20:35:51.658000+00:00,https://localhost/#/auth/signup
$pageview,,Splash,web,2024-05-06 20:35:38.301000+00:00,https://localhost/#/auth/splash
$pageview,,Home,web,2024-05-06 20:25:14.213000+00:00,capacitor://localhost
$pageview,,MyChats/Unallocated,web,2024-05-06 20:22:43.115000+00:00,https://localhost/#/chats/unallocated
$pageleave,,MyChats/active,web,2024-05-06 20:22:43.114000+00:00,https://localhost/#/chats/unallocated
$pageview,,MyChats/active,web,2024-05-06 20:22:41.974000+00:00,https://localhost/#/chats
$pageleave,,MyChats/Thread,web,2024-05-06 20:22:41.973000+00:00,https://localhost/#/chats
$pageview,,MyChats/Thread,web,2024-05-06 20:22:38.237000+00:00,https://localhost/#/chats/8d071eba-e0d1-454e-8751-a81ec4e8a89a
$pageleave,,MyChats/active,web,2024-05-06 20:22:38.236000+00:00,https://localhost/#/chats/8d071eba-e0d1-454e-8751-a81ec4e8a89a
$pageview,,MyChats/active,web,2024-05-06 20:22:33.123000+00:00,https://localhost/#/chats
$pageview,,FAQs/09. Tongue tie/answers,web,2024-05-06 20:21:44.210000+00:00,capacitor://localhost#/faqs/Ytr4YhAAACIAHeHV/YtsYyxAAACMAHnHV
$pageleave,,FAQs/09. Tongue tie,web,2024-05-06 20:21:44.209000+00:00,capacitor://localhost#/faqs/Ytr4YhAAACIAHeHV/YtsYyxAAACMAHnHV
$pageview,,FAQs/09. Tongue tie,web,2024-05-06 20:21:35.289000+00:00,capacitor://localhost#/faqs/Ytr4YhAAACIAHeHV
$pageleave,,FAQs,web,2024-05-06 20:21:35.288000+00:00,capacitor://localhost#/faqs/Ytr4YhAAACIAHeHV
$pageleave,,Home,web,2024-05-06 20:21:31.354000+00:00,capacitor://localhost#/faqs
$pageview,,FAQs,web,2024-05-06 20:21:31.354000+00:00,capacitor://localhost#/faqs
$pageleave,,Events,web,2024-05-06 20:21:28.519000+00:00,capacitor://localhost#/
$pageview,,Home,web,2024-05-06 20:21:28.519000+00:00,capacitor://localhost#/
$pageview,,Events,web,2024-05-06 20:20:59.291000+00:00,capacitor://localhost#/events
$pageleave,,Explore,web,2024-05-06 20:20:59.291000+00:00,capacitor://localhost#/events
$pageview,,Explore,web,2024-05-06 20:20:56.255000+00:00,capacitor://localhost#/explore
$pageview,,Communities,web,2024-05-06 20:20:49.444000+00:00,capacitor://localhost#/communities
$pageleave,,Animation/How to latch the baby on/Cross cradle,web,2024-05-06 20:20:49.444000+00:00,capacitor://localhost#/communities
$pageleave,,Animation,web,2024-05-06 20:19:38.879000+00:00,capacitor://localhost#/animation
$pageview,,Animation/How to latch the baby on/Cross cradle,web,2024-05-06 20:19:38.879000+00:00,capacitor://localhost#/animation
$pageview,,Animation,web,2024-05-06 20:19:16.390000+00:00,capacitor://localhost#/animation
$pageleave,,Videos,web,2024-05-06 20:19:16.390000+00:00,capacitor://localhost#/animation
$pageview,,Videos,web,2024-05-06 20:18:21.681000+00:00,capacitor://localhost#/videos
$pageleave,,Explore,web,2024-05-06 20:18:21.681000+00:00,capacitor://localhost#/videos
$pageview,,Explore,web,2024-05-06 20:18:18.892000+00:00,capacitor://localhost#/explore
$pageleave,,Home,web,2024-05-06 20:18:18.892000+00:00,capacitor://localhost#/explore
$pageleave,,Events/Specialist IBCLC-led drop in session,web,2024-05-06 20:18:06.463000+00:00,capacitor://localhost#/
$pageleave,,Home,web,2024-05-06 20:17:53.152000+00:00,capacitor://localhost#/events/ZhaS9hIAAFEnOLZO
$pageleave,,Onboarding/About,web,2024-05-06 20:17:40.528000+00:00,capacitor://localhost#/
$pageview,,Home,web,2024-05-06 20:17:40.528000+00:00,capacitor://localhost#/
$pageview,,Home,web,2024-05-06 20:16:13.207000+00:00,https://localhost/
$pageview,,Onboarding/About,web,2024-05-06 20:14:24.847000+00:00,capacitor://localhost#/onboarding/start
$pageleave,,Onboarding/WelcomeMessage,web,2024-05-06 20:14:24.847000+00:00,capacitor://localhost#/onboarding/start
$pageview,,Onboarding/WelcomeMessage,web,2024-05-06 20:14:23.277000+00:00,capacitor://localhost#/onboarding
$pageleave,,Email Verified,web,2024-05-06 20:14:23.277000+00:00,capacitor://localhost#/onboarding
$pageview,,Email Verified,web,2024-05-06 20:14:11.940000+00:00,capacitor://localhost#/auth/signup/verified?token=YzRjYWJjYzQtZDQ1OS00Zjc1LWIxYjEtZDdmNTQwZmI5YjYz&username=bWVnYW5mZnJhbmNvbkBnbWFpbC5jb20=&usertype=parent&env=prod
$pageleave,,Reset Password,web,2024-05-06 20:14:11.940000+00:00,capacitor://localhost#/auth/signup/verified?token=YzRjYWJjYzQtZDQ1OS00Zjc1LWIxYjEtZDdmNTQwZmI5YjYz&username=bWVnYW5mZnJhbmNvbkBnbWFpbC5jb20=&usertype=parent&env=prod
$pageleave,,Email Sent,web,2024-05-06 20:14:11.939000+00:00,capacitor://localhost#/auth/signup/verified?token=YzRjYWJjYzQtZDQ1OS00Zjc1LWIxYjEtZDdmNTQwZmI5YjYz&username=bWVnYW5mZnJhbmNvbkBnbWFpbC5jb20=&usertype=parent&env=prod
$pageview,,Reset Password,web,2024-05-06 20:14:11.939000+00:00,capacitor://localhost#/auth/signup/verified?token=YzRjYWJjYzQtZDQ1OS00Zjc1LWIxYjEtZDdmNTQwZmI5YjYz&username=bWVnYW5mZnJhbmNvbkBnbWFpbC5jb20=&usertype=parent&env=prod
$pageview,,Email Sent,web,2024-05-06 20:13:51.269000+00:00,capacitor://localhost#/auth/signup/email-sent
$pageleave,,Register,web,2024-05-06 20:13:51.268000+00:00,capacitor://localhost#/auth/signup/email-sent
$pageview,,Register,web,2024-05-06 20:13:04.374000+00:00,capacitor://localhost#/auth/signup/parent
$pageleave,,Signup,web,2024-05-06 20:13:04.374000+00:00,capacitor://localhost#/auth/signup/parent
$pageleave,,Splash,web,2024-05-06 20:13:02.433000+00:00,capacitor://localhost#/auth/signup
$pageview,,Signup,web,2024-05-06 20:13:02.433000+00:00,capacitor://localhost#/auth/signup
$pageview,,Splash,web,2024-05-06 20:13:00.132000+00:00,capacitor://localhost#/auth/splash
$pageview,,MyChats/Unallocated,web,2024-05-06 20:03:36.070000+00:00,capacitor://localhost#/chats/unallocated
$pageleave,,MyChats,web,2024-05-06 20:03:36.069000+00:00,capacitor://localhost#/chats/unallocated
$pageview,,MyChats,web,2024-05-06 20:03:32.424000+00:00,capacitor://localhost#/chats
$pageleave,,MyChats/active,web,2024-05-06 20:03:32.423000+00:00,capacitor://localhost#/chats
$pageview,,MyChats/active,web,2024-05-06 20:03:32.422000+00:00,capacitor://localhost#/chats
$pageleave,,Communities,web,2024-05-06 20:03:32.421000+00:00,capacitor://localhost#/chats
$pageleave,,MyChats,web,2024-05-06 19:59:59.812000+00:00,capacitor://localhost#/chats/unallocated
$pageleave,,MyChats/active,web,2024-05-06 19:59:58.644000+00:00,capacitor://localhost#/chats
$pageview,,MyChats,web,2024-05-06 19:59:58.644000+00:00,capacitor://localhost#/chats
$pageleave,,Home,web,2024-05-06 19:59:58.643000+00:00,capacitor://localhost#/chats
$pageview,,MyChats/active,web,2024-05-06 19:59:58.643000+00:00,capacitor://localhost#/chats
$pageview,,Home,web,2024-05-06 19:59:55.100000+00:00,capacitor://localhost#/
$pageleave,,FAQs/01. Preparing for breastfeeding,web,2024-05-06 19:56:01.591000+00:00,capacitor://localhost#/faqs/Ytr3_RAAACMAHeAD/YtsYThAAACIAHm-e
$pageview,,FAQs/01. Preparing for breastfeeding/answers,web,2024-05-06 19:56:01.591000+00:00,capacitor://localhost#/faqs/Ytr3_RAAACMAHeAD/YtsYThAAACIAHm-e
$pageview,,FAQs/01. Preparing for breastfeeding,web,2024-05-06 19:55:58.879000+00:00,capacitor://localhost#/faqs/Ytr3_RAAACMAHeAD
$pageleave,,FAQs,web,2024-05-06 19:55:58.879000+00:00,capacitor://localhost#/faqs/Ytr3_RAAACMAHeAD
$pageview,,FAQs,web,2024-05-06 19:55:56.447000+00:00,capacitor://localhost#/faqs
$pageleave,,Home,web,2024-05-06 19:55:56.446000+00:00,capacitor://localhost#/faqs
$pageview,,Home,web,2024-05-06 19:55:54.748000+00:00,capacitor://localhost#/
$pageleave,,Animation/Other animations/Introduction,web,2024-05-06 19:55:54.747000+00:00,capacitor://localhost#/
$pageleave,,Animation/Other animations/Tongue movement during feeding,web,2024-05-06 19:55:46.135000+00:00,capacitor://localhost#/animation
$pageview,,Animation/Other animations/Introduction,web,2024-05-06 19:55:46.135000+00:00,capacitor://localhost#/animation
$pageview,,Animation/Other animations/Tongue movement during feeding,web,2024-05-06 19:54:51.227000+00:00,capacitor://localhost#/animation
$pageleave,,Animation/Other animations/Good vs bad latch,web,2024-05-06 19:54:51.227000+00:00,capacitor://localhost#/animation
$pageview,,Animation/Other animations/Good vs bad latch,web,2024-05-06 19:53:51.196000+00:00,capacitor://localhost#/animation
$pageleave,,Animation/Other animations/How to hold the baby,web,2024-05-06 19:53:51.195000+00:00,capacitor://localhost#/animation
$pageleave,,Animation/Other animations/Baby's hunger cues,web,2024-05-06 19:53:42.562000+00:00,capacitor://localhost#/animation
$pageview,,Animation/Other animations/How to hold the baby,web,2024-05-06 19:53:42.562000+00:00,capacitor://localhost#/animation
$pageview,,Animation/Other animations/Baby's hunger cues,web,2024-05-06 19:53:29.761000+00:00,capacitor://localhost#/animation
$pageleave,,"Animation/Other animations/Positioning, attachment and latch",web,2024-05-06 19:53:29.761000+00:00,capacitor://localhost#/animation
$pageleave,,Animation/Other animations/Introduction,web,2024-05-06 19:53:21.656000+00:00,capacitor://localhost#/animation
$pageview,,"Animation/Other animations/Positioning, attachment and latch",web,2024-05-06 19:53:21.656000+00:00,capacitor://localhost#/animation
$pageview,,Animation/Other animations/Introduction,web,2024-05-06 19:53:09.005000+00:00,capacitor://localhost#/animation
$pageleave,,Animation/How to latch the baby on/Cross cradle,web,2024-05-06 19:53:09.005000+00:00,capacitor://localhost#/animation
$pageview,,Communities,web,2024-05-06 19:52:43.422000+00:00,capacitor://localhost#/communities
$pageleave,,Community/Breastfeeding A New Baby/chat,web,2024-05-06 19:52:43.422000+00:00,capacitor://localhost#/communities
$pageview,,Animation/How to latch the baby on/Cross cradle,web,2024-05-06 19:52:19.986000+00:00,capacitor://localhost#/animation
$pageleave,,Animation,web,2024-05-06 19:52:19.986000+00:00,capacitor://localhost#/animation
$pageview,,Animation,web,2024-05-06 19:52:06.450000+00:00,capacitor://localhost#/animation
$pageleave,,Home,web,2024-05-06 19:52:06.449000+00:00,capacitor://localhost#/animation
$pageview,,Community/Breastfeeding A New Baby/chat,web,2024-05-06 19:52:05.163000+00:00,capacitor://localhost#/communities/8c4d3f91-54fc-4ce9-89d0-8add6568a7fa/chat?joined=true
$pageleave,,Communities,web,2024-05-06 19:52:05.162000+00:00,capacitor://localhost#/communities/8c4d3f91-54fc-4ce9-89d0-8add6568a7fa/chat?joined=true
$pageview,,Home,web,2024-05-06 19:51:55.496000+00:00,capacitor://localhost#/
$pageleave,,Explore,web,2024-05-06 19:51:55.496000+00:00,capacitor://localhost#/
$pageview,,Explore,web,2024-05-06 19:51:50.460000+00:00,capacitor://localhost#/explore
$pageleave,,Home,web,2024-05-06 19:51:50.459000+00:00,capacitor://localhost#/explore
$pageview,,Communities,web,2024-05-06 19:51:43.843000+00:00,capacitor://localhost#/communities
$pageleave,,Animation/How to latch the baby on/Cross cradle,web,2024-05-06 19:51:43.842000+00:00,capacitor://localhost#/communities
$pageview,,Home,web,2024-05-06 19:51:41.617000+00:00,capacitor://localhost#/
$pageleave,,Onboarding/About,web,2024-05-06 19:51:41.617000+00:00,capacitor://localhost#/
$pageleave,,Onboarding/WelcomeMessage,web,2024-05-06 19:50:50.701000+00:00,capacitor://localhost#/onboarding/start
$pageview,,Onboarding/About,web,2024-05-06 19:50:50.701000+00:00,capacitor://localhost#/onboarding/start
$pageleave,,Email Verified,web,2024-05-06 19:50:48.968000+00:00,capacitor://localhost#/onboarding
$pageview,,Onboarding/WelcomeMessage,web,2024-05-06 19:50:48.968000+00:00,capacitor://localhost#/onboarding
$pageleave,,FAQs/02. How to use this app,web,2024-05-06 19:50:43.323000+00:00,capacitor://localhost#/faqs/Ytr4khAAACIAHeLB/Y9DsqxEAAB8Ahg1C
$pageview,,FAQs/02. How to use this app/answers,web,2024-05-06 19:50:43.323000+00:00,capacitor://localhost#/faqs/Ytr4khAAACIAHeLB/Y9DsqxEAAB8Ahg1C
$pageview,,FAQs/02. How to use this app,web,2024-05-06 19:50:41.909000+00:00,capacitor://localhost#/faqs/Ytr4khAAACIAHeLB
$pageleave,,FAQs,web,2024-05-06 19:50:41.908000+00:00,capacitor://localhost#/faqs/Ytr4khAAACIAHeLB
$pageview,,FAQs,web,2024-05-06 19:50:39.367000+00:00,capacitor://localhost#/faqs
$pageleave,,Animation,web,2024-05-06 19:50:38.208000+00:00,capacitor://localhost#/animation
$pageview,,Animation/How to latch the baby on/Cross cradle,web,2024-05-06 19:50:38.208000+00:00,capacitor://localhost#/animation
$pageview,,Home,web,2024-05-06 19:50:38.012000+00:00,capacitor://localhost#/
$pageleave,,Communities,web,2024-05-06 19:50:38.011000+00:00,capacitor://localhost#/
$pageview,,Communities,web,2024-05-06 19:50:32.387000+00:00,capacitor://localhost#/communities
$pageleave,,Animation,web,2024-05-06 19:50:32.386000+00:00,capacitor://localhost#/communities
$pageview,,Email Verified,web,2024-05-06 19:50:29.146000+00:00,capacitor://localhost#/auth/signup/verified?token=MWNjNmQwYTctMzVmZS00MjBiLWI5MGYtYzU3MzNlYWM0MTE5&username=bGF1cmVuYm9vdGUyMUBob3RtYWlsLmNvbQ==&usertype=expectant&env=prod
$pageleave,,Reset Password,web,2024-05-06 19:50:29.146000+00:00,capacitor://localhost#/auth/signup/verified?token=MWNjNmQwYTctMzVmZS00MjBiLWI5MGYtYzU3MzNlYWM0MTE5&username=bGF1cmVuYm9vdGUyMUBob3RtYWlsLmNvbQ==&usertype=expectant&env=prod
$pageleave,,Splash,web,2024-05-06 19:50:29.145000+00:00,capacitor://localhost#/auth/signup/verified?token=MWNjNmQwYTctMzVmZS00MjBiLWI5MGYtYzU3MzNlYWM0MTE5&username=bGF1cmVuYm9vdGUyMUBob3RtYWlsLmNvbQ==&usertype=expectant&env=prod
$pageview,,Animation,web,2024-05-06 19:50:26.578000+00:00,capacitor://localhost#/animation
$pageleave,,Explore,web,2024-05-06 19:50:26.577000+00:00,capacitor://localhost#/animation
$pageview,,Animation,web,2024-05-06 19:50:23.897000+00:00,capacitor://localhost#/animation
$pageleave,,Explore,web,2024-05-06 19:50:23.896000+00:00,capacitor://localhost#/animation
$pageview,,Explore,web,2024-05-06 19:50:21.628000+00:00,capacitor://localhost#/explore
$pageleave,,Home,web,2024-05-06 19:50:21.628000+00:00,capacitor://localhost#/explore
$pageleave,,Videos/Antenatal Webinars in the App,web,2024-05-06 19:50:21.257000+00:00,capacitor://localhost#/
$pageview,,Home,web,2024-05-06 19:50:21.256000+00:00,capacitor://localhost#/
$pageleave,,Home,web,2024-05-06 19:50:19.501000+00:00,capacitor://localhost#/explore
$pageview,,Explore,web,2024-05-06 19:50:19.501000+00:00,capacitor://localhost#/explore
$pageview,,Videos/Antenatal Webinars in the App,web,2024-05-06 19:50:18.377000+00:00,capacitor://localhost#/videos/YwZ_5BYAACcAPyDz
$pageleave,,Videos,web,2024-05-06 19:50:18.376000+00:00,capacitor://localhost#/videos/YwZ_5BYAACcAPyDz
$pageleave,,Explore,web,2024-05-06 19:50:13.322000+00:00,capacitor://localhost#/videos
$pageview,,Videos,web,2024-05-06 19:50:13.321000+00:00,capacitor://localhost#/videos
$pageview,,Explore,web,2024-05-06 19:50:10.598000+00:00,capacitor://localhost#/explore
$pageleave,,Home,web,2024-05-06 19:50:10.598000+00:00,capacitor://localhost#/explore
$pageleave,,Onboarding/About,web,2024-05-06 19:49:59.861000+00:00,capacitor://localhost#/
$pageview,,Home,web,2024-05-06 19:49:59.861000+00:00,capacitor://localhost#/
$pageleave,,MyProfile,web,2024-05-06 19:49:51.790000+00:00,capacitor://localhost#/
$pageview,,Home,web,2024-05-06 19:49:51.790000+00:00,capacitor://localhost#/
$pageleave,,Home,web,2024-05-06 19:49:43.476000+00:00,capacitor://localhost#/profile
$pageview,,MyProfile,web,2024-05-06 19:49:43.476000+00:00,capacitor://localhost#/profile
$pageleave,,Anya,web,2024-05-06 19:49:40.338000+00:00,capacitor://localhost#/
$pageview,,Home,web,2024-05-06 19:49:40.338000+00:00,capacitor://localhost#/
$pageview,,Anya,web,2024-05-06 19:49:38.997000+00:00,capacitor://localhost#/anya
$pageleave,,Home,web,2024-05-06 19:49:38.997000+00:00,capacitor://localhost#/anya
$pageview,,Splash,web,2024-05-06 19:49:38.784000+00:00,capacitor://localhost#/auth/splash
$pageleave,,Email Sent,web,2024-05-06 19:49:38.783000+00:00,capacitor://localhost#/auth/splash
$pageview,,Home,web,2024-05-06 19:49:38.525000+00:00,capacitor://localhost#/
$pageleave,,Communities,web,2024-05-06 19:49:38.524000+00:00,capacitor://localhost#/
$pageview,,Communities,web,2024-05-06 19:49:37.507000+00:00,capacitor://localhost#/communities
$pageleave,,Home,web,2024-05-06 19:49:37.507000+00:00,capacitor://localhost#/communities
$pageleave,,FAQs,web,2024-05-06 19:49:35.373000+00:00,capacitor://localhost#/
$pageview,,Home,web,2024-05-06 19:49:35.373000+00:00,capacitor://localhost#/
$pageleave,,Register,web,2024-05-06 19:49:35.224000+00:00,capacitor://localhost#/auth/signup/email-sent
$pageview,,Email Sent,web,2024-05-06 19:49:35.224000+00:00,capacitor://localhost#/auth/signup/email-sent
$pageview,,FAQs,web,2024-05-06 19:49:34.200000+00:00,capacitor://localhost#/faqs
$pageleave,,Home,web,2024-05-06 19:49:34.199000+00:00,capacitor://localhost#/faqs
$pageleave,,Events/Specialist IBCLC-led drop in session,web,2024-05-06 19:49:32.781000+00:00,capacitor://localhost#/
$pageview,,Home,web,2024-05-06 19:49:32.781000+00:00,capacitor://localhost#/
$pageview,,Onboarding/About,web,2024-05-06 19:49:26.129000+00:00,capacitor://localhost#/onboarding/start
$pageleave,,Onboarding/WelcomeMessage,web,2024-05-06 19:49:26.128000+00:00,capacitor://localhost#/onboarding/start
$pageview,,Onboarding/WelcomeMessage,web,2024-05-06 19:49:24.819000+00:00,capacitor://localhost#/onboarding
$pageleave,,Email Verified,web,2024-05-06 19:49:24.819000+00:00,capacitor://localhost#/onboarding
$pageleave,,Explore,web,2024-05-06 19:49:20.820000+00:00,capacitor://localhost#/events/ZhaS9hIAAFEnOLZO
$pageview,,Events/Specialist IBCLC-led drop in session,web,2024-05-06 19:49:20.820000+00:00,capacitor://localhost#/events/ZhaS9hIAAFEnOLZO
$pageleave,,Reset Password,web,2024-05-06 19:49:14.448000+00:00,capacitor://localhost#/auth/signup/verified?token=Y2QyNjBiNjAtMDE2Yi00NTkzLTkyZTctY2Q4OTE5YmFhMTNi&username=amVzc2ljYV9fc291c2ExQGhvdG1haWwuY29t&usertype=parent&env=prod
$pageview,,Reset Password,web,2024-05-06 19:49:14.448000+00:00,capacitor://localhost#/auth/signup/verified?token=Y2QyNjBiNjAtMDE2Yi00NTkzLTkyZTctY2Q4OTE5YmFhMTNi&username=amVzc2ljYV9fc291c2ExQGhvdG1haWwuY29t&usertype=parent&env=prod
